Time,Cell Name,EPM_RRC_SR,EPM_ERAB_SR,Cluster
2022-08-27,LDELW34616-7,100.0,99.4652,18
2022-08-27,LDELW34616-6,100.0,100.0,18
2022-08-27,LDELW34616-5,100.0,100.0,18
2022-08-27,LDELW34616-3,100.0,99.7845,18
2022-08-27,LDELW34616-2,100.0,100.0,18
2022-08-27,LDELW34616-1,100.0,100.0,18
2022-08-27,LSINS16249-7,100.0,100.0,35
2022-08-27,LSINS16249-6,100.0,99.8195,35
2022-08-27,LSINS16249-5,100.0,100.0,35
2022-08-27,LSINS16249-3,100.0,99.3243,35
2022-08-27,LSINS16249-2,99.8458,99.8804,35
2022-08-27,LSINS16249-1,100.0,100.0,35
2022-08-27,LDELE37326-7,100.0,100.0,19
2022-08-27,LDELE37326-6,100.0,100.0,19
2022-08-27,LDELE37326-5,100.0,100.0,19
2022-08-27,LDELE37326-3,100.0,100.0,19
2022-08-27,LDELE37326-2,100.0,99.9525,19
2022-08-27,LDELE37326-1,100.0,99.9036,19
2022-08-27,LSINS16202-7,100.0,100.0,42
2022-08-27,LSINS16202-6,100.0,100.0,42
2022-08-27,LSINS16202-5,100.0,100.0,42
2022-08-27,LSINS16202-3,100.0,99.8715,42
2022-08-27,LSINS16202-2,100.0,99.8866,42
2022-08-27,LSINS16202-1,100.0,100.0,42
2022-08-27,LDELE24784-7,100.0,100.0,48
2022-08-27,LDELE24784-6,100.0,100.0,48
2022-08-27,LDELE24784-5,100.0,100.0,48
2022-08-27,LDELE24784-3,100.0,100.0,48
2022-08-27,LDELE24784-2,100.0,100.0,48
2022-08-27,LDELE24784-1,100.0,100.0,48
2022-08-27,LDELW14486-7,100.0,100.0,20
2022-08-27,LDELW14486-6,100.0,100.0,20
2022-08-27,LDELW14486-5,100.0,100.0,20
2022-08-27,LDELW37363-7,100.0,99.9358,32
2022-08-27,LDELW37363-6,100.0,99.895,32
2022-08-27,LDELW37363-5,100.0,99.6885,32
2022-08-27,LDELW37363-3,99.9569,99.9182,32
2022-08-27,LDELW37363-2,99.9568,99.8752,32
2022-08-27,LDELW37363-1,100.0,99.8784,32
2022-08-27,LDELM24264-7,100.0,100.0,10
2022-08-27,LDELM24264-6,100.0,99.4536,10
2022-08-27,LDELM24264-5,100.0,100.0,10
2022-08-27,LDELW14503-7,100.0,99.2837,20
2022-08-27,LDELW14503-6,100.0,100.0,20
2022-08-27,LDELW14503-5,100.0,100.0,20
2022-08-27,LDELW14503-3,100.0,100.0,20
2022-08-27,LDELW14503-2,100.0,100.0,20
2022-08-27,LDELW14503-1,99.9666,99.9687,20
2022-08-27,LDELW24274-7,100.0,100.0,1
2022-08-27,LDELW24274-6,100.0,99.7783,1
2022-08-27,LDELW24274-5,100.0,100.0,1
2022-08-27,LDELW24274-3,100.0,99.793,1
2022-08-27,LDELW24274-2,100.0,100.0,1
2022-08-27,LDELW24274-1,100.0,100.0,1
2022-08-27,LDELM24139-7,100.0,100.0,10
2022-08-27,LDELM24139-6,100.0,100.0,10
2022-08-27,LDELM24139-5,100.0,99.6875,10
2022-08-27,LCAIE10481-7,100.0,100.0,11
2022-08-27,LCAIE10481-6,100.0,98.9324,11
2022-08-27,LCAIE10481-5,100.0,100.0,11
2022-08-27,LDELW24537-7,100.0,100.0,1
2022-08-27,LDELW24537-6,100.0,100.0,1
2022-08-27,LDELW24537-5,100.0,100.0,1
2022-08-27,LCAIW10955-7,100.0,99.8051,25
2022-08-27,LCAIW10955-6,100.0,100.0,25
2022-08-27,LCAIW10955-5,100.0,100.0,25
2022-08-27,LDELE34168-7,100.0,100.0,15
2022-08-27,LDELE34168-6,100.0,99.9301,15
2022-08-27,LDELE34168-5,100.0,100.0,15
2022-08-27,LDELE34168-3,100.0,99.8849,15
2022-08-27,LDELE34168-2,100.0,99.9684,15
2022-08-27,LDELE34168-1,99.9637,99.9308,15
2022-08-27,LSINS27457-7,100.0,100.0,28
2022-08-27,LSINS27457-6,100.0,100.0,28
2022-08-27,LSINS27457-5,100.0,100.0,28
2022-08-27,LCAIE30718-7,100.0,100.0,23
2022-08-27,LCAIE30718-6,100.0,100.0,23
2022-08-27,LCAIE30718-5,100.0,100.0,23
2022-08-27,LCAIE30718-3,100.0,100.0,23
2022-08-27,LCAIE30718-2,100.0,100.0,23
2022-08-27,LCAIE30718-1,100.0,100.0,23
2022-08-27,LDELM24263-7,100.0,100.0,10
2022-08-27,LDELM24263-6,100.0,100.0,10
2022-08-27,LDELM24263-5,100.0,100.0,10
2022-08-27,LDELE34389-7,100.0,100.0,19
2022-08-27,LDELE34389-6,100.0,99.8734,19
2022-08-27,LDELE34389-5,100.0,100.0,19
2022-08-27,LDELE34389-3,99.8862,100.0,19
2022-08-27,LDELE34389-2,100.0,99.9265,19
2022-08-27,LDELE34389-1,100.0,100.0,19
2022-08-27,LSINS16228-7,100.0,99.7076,35
2022-08-27,LSINS16228-6,100.0,99.5074,35
2022-08-27,LSINS16228-5,100.0,100.0,35
2022-08-27,LSINS16228-3,100.0,99.7877,35
2022-08-27,LSINS16228-2,100.0,100.0,35
2022-08-27,LSINS16228-1,99.9596,99.962,35
2022-08-27,LDELW34227-7,100.0,100.0,41
2022-08-27,LDELW34227-6,100.0,100.0,41
2022-08-27,LDELW34227-5,100.0,100.0,41
2022-08-27,LDELW34227-3,100.0,100.0,41
2022-08-27,LDELW34227-2,100.0,100.0,41
2022-08-27,LDELW34227-1,100.0,99.8384,41
2022-08-27,LDELE14037-7,99.8289,99.3727,30
2022-08-27,LDELE14037-6,100.0,100.0,30
2022-08-27,LDELE14037-5,100.0,100.0,30
2022-08-27,LDELE14037-3,100.0,99.9257,30
2022-08-27,LDELE14037-2,99.9369,100.0,30
2022-08-27,LDELE14037-1,100.0,100.0,30
2022-08-27,LDELE34288-7,100.0,100.0,40
2022-08-27,LDELE34288-6,100.0,100.0,40
2022-08-27,LDELE34288-5,100.0,100.0,40
2022-08-27,LDELE54007-7,99.8764,100.0,43
2022-08-27,LDELE54007-6,100.0,100.0,43
2022-08-27,LDELE54007-5,100.0,100.0,43
2022-08-27,LDELW34231-7,100.0,100.0,18
2022-08-27,LDELW34231-6,99.7487,100.0,18
2022-08-27,LDELW34231-5,99.3789,99.5098,18
2022-08-27,LDELW34231-3,100.0,100.0,18
2022-08-27,LDELW34231-2,100.0,100.0,18
2022-08-27,LDELW34231-1,100.0,99.8534,18
2022-08-27,LDELE17103-7,100.0,99.4764,7
2022-08-27,LDELE17103-6,100.0,100.0,7
2022-08-27,LDELE17103-5,100.0,100.0,7
2022-08-27,LDELE17103-3,100.0,99.8794,7
2022-08-27,LDELE17103-2,100.0,99.9006,7
2022-08-27,LDELE17103-1,100.0,100.0,7
2022-08-27,LCAIW30915-7,99.6094,100.0,17
2022-08-27,LCAIW30915-6,100.0,99.7622,17
2022-08-27,LCAIW30915-5,100.0,100.0,17
2022-08-27,LSINS16209-7,100.0,99.3268,42
2022-08-27,LSINS16209-6,100.0,100.0,42
2022-08-27,LSINS16209-5,100.0,100.0,42
2022-08-27,LSINS16209-3,99.9294,99.9308,42
2022-08-27,LSINS16209-2,100.0,100.0,42
2022-08-27,LSINS16209-1,100.0,99.9006,42
2022-08-27,LCAIE12314-7,100.0,100.0,29
2022-08-27,LCAIE12314-6,100.0,100.0,29
2022-08-27,LCAIE12314-5,100.0,100.0,29
2022-08-27,LCAIW10869-7,99.9498,99.7318,25
2022-08-27,LCAIW10869-6,100.0,100.0,25
2022-08-27,LCAIW10869-5,100.0,100.0,25
2022-08-27,LCAIE30949-7,100.0,100.0,23
2022-08-27,LCAIE30949-6,100.0,99.7745,23
2022-08-27,LCAIE30949-5,100.0,98.9051,23
2022-08-27,LDELE14035-7,100.0,100.0,30
2022-08-27,LDELE14035-6,100.0,100.0,30
2022-08-27,LDELE14035-5,100.0,99.899,30
2022-08-27,LDELE24351-7,100.0,99.6183,7
2022-08-27,LDELE24351-6,100.0,100.0,7
2022-08-27,LDELE24351-5,100.0,100.0,7
2022-08-27,LDELE24351-3,100.0,100.0,7
2022-08-27,LDELE24351-2,100.0,100.0,7
2022-08-27,LDELE24351-1,100.0,100.0,7
2022-08-27,LCAIW10235-7,100.0,100.0,12
2022-08-27,LCAIW10235-6,100.0,99.8619,12
2022-08-27,LCAIW10235-5,100.0,100.0,12
2022-08-27,LCAIW10235-3,99.9214,99.9229,12
2022-08-27,LCAIW10235-2,100.0,99.9471,12
2022-08-27,LCAIW10235-1,100.0,99.9544,12
2022-08-27,LDELE34285-7,100.0,100.0,15
2022-08-27,LDELE34285-6,100.0,98.0583,15
2022-08-27,LDELE34285-5,100.0,99.7059,15
2022-08-27,LDELM24468-7,100.0,100.0,26
2022-08-27,LDELM24468-6,100.0,100.0,26
2022-08-27,LDELM24468-5,100.0,100.0,26
2022-08-27,LDELM24468-3,100.0,100.0,26
2022-08-27,LDELM24468-2,100.0,100.0,26
2022-08-27,LDELM24468-1,100.0,100.0,26
2022-08-27,LCAIW10951-7,100.0,99.9295,25
2022-08-27,LCAIW10951-6,100.0,100.0,25
2022-08-27,LCAIW10951-5,100.0,100.0,25
2022-08-27,LDELW34235-7,100.0,100.0,18
2022-08-27,LDELW34235-6,100.0,100.0,18
2022-08-27,LDELW34235-5,100.0,100.0,18
2022-08-27,LDELW34235-3,99.9692,100.0,18
2022-08-27,LDELW34235-2,100.0,99.9546,18
2022-08-27,LDELW34235-1,99.8684,99.8792,18
2022-08-27,LDELE14036-7,100.0,99.9458,30
2022-08-27,LDELE14036-6,100.0,100.0,30
2022-08-27,LDELE14036-5,100.0,99.8885,30
2022-08-27,LDELE14036-3,100.0,100.0,30
2022-08-27,LDELE14036-2,100.0,99.9233,30
2022-08-27,LDELE14036-1,100.0,99.9536,30
2022-08-27,LCAIN10120-7,100.0,100.0,38
2022-08-27,LCAIN10120-3,100.0,100.0,38
2022-08-27,LCAIN10120-2,100.0,100.0,38
2022-08-27,LCAIN10120-1,100.0,100.0,38
2022-08-27,LDELW24278-7,100.0,100.0,1
2022-08-27,LDELW24278-6,100.0,100.0,1
2022-08-27,LDELW24278-5,100.0,100.0,1
2022-08-27,LDELW24278-3,99.8224,99.8314,1
2022-08-27,LDELW24278-2,100.0,100.0,1
2022-08-27,LDELW24278-1,99.7139,99.4751,1
2022-08-27,LSINS26088-5,100.0,100.0,28
2022-08-27,LDELE34303-7,100.0,100.0,40
2022-08-27,LDELE34303-6,100.0,100.0,40
2022-08-27,LDELE34303-5,99.5652,97.9675,40
2022-08-27,LDELE34303-3,100.0,100.0,40
2022-08-27,LDELE34303-2,100.0,100.0,40
2022-08-27,LDELE34303-1,100.0,100.0,40
2022-08-27,LDELE34309-7,100.0,100.0,40
2022-08-27,LDELE34309-6,100.0,100.0,40
2022-08-27,LDELE34309-5,100.0,98.6667,40
2022-08-27,LDELE34309-3,100.0,100.0,40
2022-08-27,LDELE34309-2,100.0,100.0,40
2022-08-27,LDELE34309-1,100.0,100.0,40
2022-08-27,LCAIN32551-7,100.0,99.8552,31
2022-08-27,LCAIN32551-6,100.0,100.0,31
2022-08-27,LCAIN32551-5,100.0,99.8983,31
2022-08-27,LDELE54834-7,100.0,100.0,43
2022-08-27,LDELE54834-6,100.0,99.8552,43
2022-08-27,LDELE54834-5,100.0,99.7468,43
2022-08-27,LDELE54834-3,100.0,100.0,43
2022-08-27,LDELE54834-2,100.0,99.8823,43
2022-08-27,LDELE54834-1,100.0,99.8258,43
2022-08-27,LDELW27338-6,100.0,100.0,41
2022-08-27,LDELW27338-5,100.0,98.1132,41
2022-08-27,LDELW27338-3,100.0,99.8028,41
2022-08-27,LDELW27338-2,100.0,100.0,41
2022-08-27,LDELW27338-1,100.0,99.8004,41
2022-08-27,LDELE54004-7,100.0,99.4186,3
2022-08-27,LDELE54004-6,100.0,100.0,3
2022-08-27,LDELE54004-5,99.7114,100.0,3
2022-08-27,LDELE14054-7,100.0,100.0,46
2022-08-27,LDELE14054-6,100.0,100.0,46
2022-08-27,LDELE14054-5,100.0,100.0,46
2022-08-27,LDELM27255-7,100.0,100.0,45
2022-08-27,LDELM27255-6,100.0,99.8339,45
2022-08-27,LDELM27255-5,100.0,100.0,45
2022-08-27,LSINI16310-7,100.0,100.0,32
2022-08-27,LSINI16310-6,100.0,100.0,32
2022-08-27,LSINI16310-5,100.0,100.0,32
2022-08-27,LDELE34167-7,100.0,100.0,15
2022-08-27,LDELE34167-6,100.0,100.0,15
2022-08-27,LDELE34167-5,100.0,100.0,15
2022-08-27,LDELE34167-3,100.0,99.9616,15
2022-08-27,LDELE34167-2,100.0,99.959,15
2022-08-27,LDELE34167-1,100.0,99.9342,15
2022-08-27,LDELE14384-7,99.9271,99.8748,7
2022-08-27,LDELE14384-6,100.0,100.0,7
2022-08-27,LDELE14384-5,100.0,100.0,7
2022-08-27,LDELE14384-3,99.8183,99.1817,7
2022-08-27,LDELE14384-2,100.0,100.0,7
2022-08-27,LDELE14384-1,100.0,100.0,7
2022-08-27,LDELW24970-7,100.0,99.3912,41
2022-08-27,LDELW24970-6,100.0,100.0,41
2022-08-27,LDELW24970-5,100.0,100.0,41
2022-08-27,LDELW24970-3,100.0,99.8003,41
2022-08-27,LDELW24970-2,100.0,100.0,41
2022-08-27,LDELW24970-1,100.0,99.62,41
2022-08-27,LCAIE20048-7,100.0,99.9193,29
2022-08-27,LCAIE20048-6,100.0,100.0,29
2022-08-27,LCAIE20048-5,100.0,100.0,29
2022-08-27,LCAIE20048-3,100.0,99.8554,29
2022-08-27,LCAIE20048-2,99.9432,99.8389,29
2022-08-27,LCAIE20048-1,100.0,100.0,29
2022-08-27,LDELW14975-7,100.0,100.0,1
2022-08-27,LDELW14975-6,100.0,100.0,1
2022-08-27,LDELW14975-5,100.0,100.0,1
2022-08-27,LDELW14975-3,100.0,100.0,1
2022-08-27,LDELW14975-2,100.0,99.3666,1
2022-08-27,LDELW14975-1,100.0,98.6667,1
2022-08-27,LCAIN10838-7,100.0,99.8567,6
2022-08-27,LCAIN10838-6,100.0,100.0,6
2022-08-27,LCAIN10838-5,100.0,99.0113,6
2022-08-27,LCAIN10838-3,100.0,99.9605,6
2022-08-27,LCAIN10838-2,100.0,99.8706,6
2022-08-27,LCAIN10838-1,100.0,100.0,6
2022-08-27,LDELE14034-7,100.0,100.0,30
2022-08-27,LDELE14034-6,99.8514,100.0,30
2022-08-27,LDELE14034-5,100.0,99.9038,30
2022-08-27,LSINS27454-7,100.0,100.0,28
2022-08-27,LSINS27454-6,100.0,100.0,28
2022-08-27,LSINS27454-5,100.0,100.0,28
2022-08-27,LDELE34312-7,100.0,100.0,40
2022-08-27,LDELE34312-6,100.0,100.0,40
2022-08-27,LDELE34312-5,100.0,100.0,40
2022-08-27,LDELE34312-3,100.0,100.0,40
2022-08-27,LDELE34312-2,100.0,100.0,40
2022-08-27,LDELE34312-1,100.0,100.0,40
2022-08-27,LSINS27452-7,100.0,100.0,28
2022-08-27,LSINS27452-6,100.0,100.0,28
2022-08-27,LSINS27452-5,100.0,100.0,28
2022-08-27,LDELE54392-7,100.0,100.0,43
2022-08-27,LDELE54392-6,100.0,100.0,43
2022-08-27,LDELE54392-5,100.0,100.0,43
2022-08-27,LCAIN20412-2,100.0,41.6667,49
2022-08-27,LCAIN20412-1,100.0,87.218,49
2022-08-27,LCAIN20412-3,100.0,29.2056,49
2022-08-27,LSINS27462-7,97.043,99.7608,28
2022-08-27,LSINS27462-6,100.0,100.0,28
2022-08-27,LSINS27462-5,100.0,100.0,28
2022-08-27,LSINI16321-7,100.0,100.0,32
2022-08-27,LSINI16321-6,100.0,100.0,32
2022-08-27,LSINI16321-5,100.0,100.0,32
2022-08-27,LSINI16321-3,100.0,100.0,32
2022-08-27,LSINI16321-2,99.7006,99.7101,32
2022-08-27,LSINI16321-1,100.0,99.8358,32
2022-08-27,LDELM24100-7,100.0,100.0,33
2022-08-27,LDELM24100-6,100.0,99.8354,33
2022-08-27,LDELM24100-5,100.0,100.0,33
2022-08-27,LDELM24100-3,100.0,100.0,33
2022-08-27,LDELM24100-2,100.0,99.9203,33
2022-08-27,LDELM24100-1,99.8198,98.6183,33
2022-08-27,LSINI26423-7,100.0,100.0,8
2022-08-27,LSINI26423-6,100.0,100.0,8
2022-08-27,LSINI26423-5,100.0,100.0,8
2022-08-27,LSINI26423-3,100.0,100.0,8
2022-08-27,LSINI26423-2,100.0,99.8311,8
2022-08-27,LSINI26423-1,100.0,100.0,8
2022-08-27,LSINI16320-7,100.0,99.8175,32
2022-08-27,LSINI16320-6,100.0,98.9831,32
2022-08-27,LSINI16320-5,100.0,98.7603,32
2022-08-27,LSINI16320-3,100.0,100.0,32
2022-08-27,LSINI16320-2,100.0,99.8131,32
2022-08-27,LSINI16320-1,100.0,99.8489,32
2022-08-27,LDELE44813-3,100.0,100.0,3
2022-08-27,LDELE44813-2,99.9282,99.9299,3
2022-08-27,LDELE44813-1,100.0,99.7969,3
2022-08-27,LDELM14333-1,100.0,100.0,21
2022-08-27,LDELM27007-3,99.929,99.9656,45
2022-08-27,LDELM27007-2,100.0,99.9519,45
2022-08-27,LDELM27007-1,100.0,99.8174,45
2022-08-27,LDELM14333-3,100.0,99.8584,21
2022-08-27,LDELM14333-2,100.0,99.9736,21
2022-08-27,LCAIN10974-7,100.0,100.0,6
2022-08-27,LCAIN10974-6,100.0,100.0,6
2022-08-27,LCAIN10974-5,100.0,100.0,6
2022-08-27,LDELE34338-7,100.0,99.4863,19
2022-08-27,LDELE34338-6,100.0,98.8439,19
2022-08-27,LDELE34338-5,100.0,100.0,19
2022-08-27,LSINI16629-7,100.0,100.0,8
2022-08-27,LSINI16629-6,100.0,100.0,8
2022-08-27,LSINI16629-5,100.0,100.0,8
2022-08-27,LCAIN10113-6,100.0,100.0,23
2022-08-27,LCAIN10113-2,100.0,100.0,23
2022-08-27,LDELM24213-7,100.0,99.2674,10
2022-08-27,LDELM24213-6,100.0,100.0,10
2022-08-27,LDELM24213-5,100.0,99.8758,10
2022-08-27,LDELM24213-3,100.0,99.5354,10
2022-08-27,LDELM24213-2,99.9097,100.0,10
2022-08-27,LDELM24213-1,100.0,99.9592,10
2022-08-27,LSINS16213-7,100.0,99.697,42
2022-08-27,LSINS16213-6,100.0,100.0,42
2022-08-27,LSINS16213-5,100.0,100.0,42
2022-08-27,LCAIE30477-7,100.0,100.0,0
2022-08-27,LCAIE30477-6,100.0,100.0,0
2022-08-27,LCAIE30477-5,100.0,100.0,0
2022-08-27,LCAIN22206-7,100.0,99.8685,4
2022-08-27,LCAIN22206-6,99.9721,99.6627,4
2022-08-27,LCAIN22206-5,100.0,100.0,4
2022-08-27,LDELM24383-7,99.8217,99.8555,10
2022-08-27,LDELM24383-6,100.0,99.71,10
2022-08-27,LDELM24383-3,99.965,99.8163,10
2022-08-27,LDELM24383-2,99.9168,99.8082,10
2022-08-27,LCAIE32145-7,100.0,99.6914,23
2022-08-27,LCAIE32145-6,100.0,100.0,23
2022-08-27,LCAIE32145-5,100.0,99.7006,23
2022-08-27,LDELE14068-7,100.0,99.8834,46
2022-08-27,LDELE14068-6,100.0,100.0,46
2022-08-27,LDELE14068-5,100.0,99.1354,46
2022-08-27,LDELE14068-3,100.0,99.9441,46
2022-08-27,LDELE14068-2,100.0,100.0,46
2022-08-27,LDELE14068-1,99.7585,99.7738,46
2022-08-27,LDELW34237-7,100.0,100.0,18
2022-08-27,LDELW34237-6,100.0,99.7972,18
2022-08-27,LDELW34237-5,100.0,100.0,18
2022-08-27,LDELW34237-3,100.0,99.5455,18
2022-08-27,LDELW34237-2,100.0,100.0,18
2022-08-27,LDELW34237-1,100.0,100.0,18
2022-08-27,LDELM24465-7,100.0,100.0,26
2022-08-27,LDELM24465-6,100.0,100.0,26
2022-08-27,LDELM24465-5,100.0,100.0,26
2022-08-27,LDELM24465-3,100.0,100.0,26
2022-08-27,LDELM24465-2,100.0,100.0,26
2022-08-27,LDELM24465-1,100.0,100.0,26
2022-08-27,LCAIN10836-7,100.0,100.0,34
2022-08-27,LCAIN10836-3,100.0,100.0,34
2022-08-27,LCAIN10836-2,100.0,100.0,34
2022-08-27,LCAIN10836-1,100.0,100.0,34
2022-08-27,LDELE54825-7,100.0,99.7706,43
2022-08-27,LDELE54825-6,99.8081,100.0,43
2022-08-27,LDELE54825-5,100.0,99.8667,43
2022-08-27,LDELE54825-3,100.0,100.0,43
2022-08-27,LDELE54825-2,100.0,100.0,43
2022-08-27,LDELE54825-1,100.0,100.0,43
2022-08-27,LDELM14249-7,100.0,100.0,21
2022-08-27,LDELM14249-6,100.0,98.9691,21
2022-08-27,LDELM14249-5,100.0,100.0,21
2022-08-27,LDELM14249-3,100.0,100.0,21
2022-08-27,LDELM14249-2,100.0,100.0,21
2022-08-27,LDELM14249-1,100.0,99.0872,21
2022-08-27,QCAIN10768-7,100.0,100.0,5
2022-08-27,QCAIN10768-5,100.0,100.0,5
2022-08-27,LDELE18112-7,100.0,99.8195,7
2022-08-27,LDELE18112-6,100.0,100.0,7
2022-08-27,LDELE18112-5,99.8775,99.5843,7
2022-08-27,LCAIN10928-7,100.0,100.0,6
2022-08-27,LCAIN10873-6,100.0,100.0,6
2022-08-27,LCAIN10928-6,100.0,100.0,6
2022-08-27,LCAIN10928-5,100.0,87.5,6
2022-08-27,LDELE54006-7,100.0,100.0,43
2022-08-27,LDELE54006-6,100.0,100.0,43
2022-08-27,LDELE54006-5,100.0,100.0,43
2022-08-27,LDELE54006-3,100.0,100.0,43
2022-08-27,LDELE54006-2,100.0,99.9289,43
2022-08-27,LDELE54006-1,100.0,100.0,3
2022-08-27,LSINS16250-7,100.0,100.0,35
2022-08-27,LSINS16250-6,100.0,100.0,35
2022-08-27,LSINS16250-5,100.0,99.8435,35
2022-08-27,LDELE34162-7,100.0,100.0,15
2022-08-27,LDELE34162-6,100.0,100.0,15
2022-08-27,LDELE34162-5,100.0,100.0,15
2022-08-27,LDELE34162-3,100.0,99.9339,15
2022-08-27,LDELE34162-2,100.0,100.0,15
2022-08-27,LDELE34162-1,99.5935,100.0,15
2022-08-27,LCAIE32146-7,100.0,100.0,23
2022-08-27,LCAIE32146-6,100.0,100.0,23
2022-08-27,LCAIE32146-5,100.0,100.0,23
2022-08-27,LCAIW32294-7,100.0,100.0,30
2022-08-27,LCAIW32294-6,100.0,100.0,30
2022-08-27,LCAIW32294-5,100.0,100.0,30
2022-08-27,LDELM24651-7,99.7718,99.8296,26
2022-08-27,LDELM24651-6,100.0,99.9225,26
2022-08-27,LDELM24651-5,99.9277,99.8634,26
2022-08-27,LDELM24651-3,100.0,99.9618,26
2022-08-27,LDELM24651-2,100.0,99.8837,26
2022-08-27,LDELM24651-1,100.0,99.8719,26
2022-08-27,LDELM24102-7,100.0,100.0,33
2022-08-27,LDELM24102-6,100.0,100.0,33
2022-08-27,LDELM24102-5,100.0,100.0,33
2022-08-27,LDELM24102-3,99.9347,99.938,33
2022-08-27,LDELM24102-2,100.0,100.0,33
2022-08-27,LDELM24102-1,99.9241,99.8566,33
2022-08-27,LDELE34156-7,100.0,100.0,15
2022-08-27,LDELE34156-6,100.0,99.4856,15
2022-08-27,LDELE34156-5,100.0,100.0,15
2022-08-27,LDELE34156-3,100.0,100.0,15
2022-08-27,LDELE34156-2,99.9627,99.9284,15
2022-08-27,LDELE34156-1,100.0,100.0,15
2022-08-27,LDELE34141-7,100.0,100.0,15
2022-08-27,LDELE34141-6,100.0,99.938,15
2022-08-27,LDELE34141-5,100.0,100.0,15
2022-08-27,LCAIN22318-7,99.7856,99.5238,4
2022-08-27,LCAIN22318-6,100.0,99.6534,4
2022-08-27,LCAIN22318-5,100.0,99.6923,4
2022-08-27,LCAIE32131-7,100.0,99.8812,23
2022-08-27,LCAIE32131-6,100.0,99.6198,23
2022-08-27,LCAIE32131-5,100.0,99.4585,23
2022-08-27,LCAIE32131-3,100.0,100.0,23
2022-08-27,LCAIE32131-2,100.0,99.8935,23
2022-08-27,LCAIE32131-1,100.0,100.0,23
2022-08-27,LDELE54012-7,100.0,100.0,43
2022-08-27,LDELE54012-6,100.0,100.0,43
2022-08-27,LDELE54012-5,100.0,100.0,43
2022-08-27,LDELE14033-7,100.0,100.0,30
2022-08-27,LDELE14033-6,100.0,100.0,30
2022-08-27,LDELE14033-5,100.0,100.0,30
2022-08-27,LSINI16323-7,99.7814,100.0,32
2022-08-27,LSINI16323-6,100.0,100.0,32
2022-08-27,LSINI16323-5,100.0,99.9202,32
2022-08-27,LCAIN10793-7,100.0,100.0,34
2022-08-27,LCAIN10793-5,100.0,100.0,34
2022-08-27,LCAIN10793-3,100.0,100.0,34
2022-08-27,LCAIN10793-1,100.0,100.0,34
2022-08-27,LCAIN10794-7,100.0,100.0,34
2022-08-27,LCAIN10794-6,100.0,100.0,34
2022-08-27,LCAIN10794-5,100.0,100.0,34
2022-08-27,LCAIN10794-3,100.0,100.0,34
2022-08-27,LCAIN10794-2,100.0,100.0,34
2022-08-27,LCAIN10794-1,100.0,100.0,34
2022-08-27,LCAIN10792-7,100.0,100.0,34
2022-08-27,LCAIN10792-3,100.0,100.0,34
2022-08-27,LCAIN10792-1,100.0,100.0,34
2022-08-27,LCAIN10799-5,100.0,100.0,34
2022-08-27,LCAIN10799-2,100.0,100.0,34
2022-08-27,LCAIN10799-1,100.0,100.0,34
2022-08-27,LCAIN10793-8,100.0,100.0,34
2022-08-27,LCAIN10793-4,100.0,100.0,34
2022-08-27,LCAIN10791-2,100.0,100.0,34
2022-08-27,LCAIN10790-2,100.0,100.0,34
2022-08-27,LCAIN10790-1,100.0,100.0,34
2022-08-27,LCAIW20281-7,100.0,100.0,9
2022-08-27,LCAIW20281-6,100.0,100.0,9
2022-08-27,LCAIW20281-5,100.0,100.0,9
2022-08-27,LCAIW20281-3,100.0,100.0,9
2022-08-27,LCAIW20281-2,100.0,100.0,9
2022-08-27,LCAIW20281-1,100.0,100.0,9
2022-08-27,LCAIW22096-7,100.0,99.6124,2
2022-08-27,LCAIW22096-6,100.0,99.6835,2
2022-08-27,LCAIW22096-5,100.0,99.9312,2
2022-08-27,LSINS16636-7,100.0,100.0,14
2022-08-27,LSINS16636-6,100.0,100.0,14
2022-08-27,LSINS16636-5,100.0,100.0,14
2022-08-27,LSINS16636-3,100.0,100.0,14
2022-08-27,LSINS16636-2,100.0,100.0,14
2022-08-27,LSINS16636-1,100.0,100.0,14
2022-08-27,LDELE14027-7,100.0,100.0,30
2022-08-27,LDELE14027-6,100.0,100.0,30
2022-08-27,LDELE14027-5,100.0,100.0,30
2022-08-27,LDELE14027-3,100.0,100.0,30
2022-08-27,LDELE14027-2,100.0,99.8344,30
2022-08-27,LDELE14027-1,100.0,99.963,30
2022-08-27,LSINS16211-7,100.0,99.9162,42
2022-08-27,LSINS16211-6,99.8682,100.0,42
2022-08-27,LSINS16211-5,100.0,100.0,42
2022-08-27,LSINS16211-3,100.0,100.0,42
2022-08-27,LSINS16211-2,100.0,99.9357,42
2022-08-27,LSINS16211-1,100.0,100.0,42
2022-08-27,LCAIW10205-7,100.0,100.0,31
2022-08-27,LCAIW10205-6,100.0,99.8865,31
2022-08-27,LCAIW10205-5,100.0,100.0,31
2022-08-27,LCAIW10205-3,100.0,99.896,31
2022-08-27,LCAIW10205-1,100.0,100.0,31
2022-08-27,LCAIN20434-7,100.0,100.0,22
2022-08-27,LCAIN20434-6,100.0,100.0,22
2022-08-27,LCAIN20434-5,100.0,100.0,22
2022-08-27,LCAIN10153-7,100.0,100.0,38
2022-08-27,LCAIN10153-6,100.0,100.0,38
2022-08-27,LCAIN10153-3,100.0,100.0,38
2022-08-27,LCAIN10153-2,100.0,100.0,38
2022-08-27,LCAIN10153-1,100.0,100.0,38
2022-08-27,LCAIW22385-7,100.0,100.0,44
